id_soc,tour_id,n_trips_tour,n_nonhome,n_nonmandatory,n_care,time_tour_min,tour_chain,paradas_intermedias_tour
19466,1,1,1,0,0,20,0,0
19467,1,2,1,0,0,145,0,0
19477,1,2,1,1,0,40,0,0
19478,1,2,1,0,0,40,0,0
19479,1,2,1,1,0,20,0,0
19483,1,2,1,0,0,240,0,0
19484,1,2,1,1,0,60,0,0
19485,1,2,1,0,0,30,0,0
19486,1,3,2,1,1,115,1,1
19487,1,3,2,1,0,42,1,1
19488,1,2,1,1,0,30,0,0
19489,1,2,1,0,0,120,0,0
19490,1,2,1,0,0,45,0,0
19491,1,2,1,0,0,260,0,0
19492,1,2,1,0,0,30,0,0
19493,1,2,1,1,0,20,0,0
19494,1,2,1,0,0,20,0,0
19495,1,2,1,1,0,20,0,0
19496,1,2,1,0,0,180,0,0
19497,1,2,1,1,0,240,0,0
19498,1,2,1,0,0,125,0,0
19499,1,2,1,1,1,80,0,0
19502,1,2,1,0,0,175,0,0
19503,1,2,2,1,1,75,1,1
19504,1,2,1,1,0,20,0,0
19504,2,2,1,1,1,70,0,0
19505,1,2,1,0,0,60,0,0
19506,1,2,1,1,0,245,0,0
19510,1,2,1,0,0,213,0,0
19511,1,2,1,0,0,100,0,0
19512,1,2,1,1,1,20,0,0
19513,1,2,1,0,0,120,0,0
19513,2,2,1,0,0,30,0,0
19515,1,4,3,3,2,285,1,2
19516,1,2,1,1,1,35,0,0
19516,2,2,1,1,0,65,0,0
19516,3,2,1,1,0,20,0,0
19516,4,3,2,2,2,65,1,1
19518,1,2,1,0,0,80,0,0
19518,2,2,1,1,0,75,0,0
19519,1,2,1,0,0,40,0,0
19522,1,2,1,0,0,140,0,0
19523,1,2,1,0,0,150,0,0
19526,1,2,1,0,0,10,0,0
19527,1,2,1,1,1,35,0,0
19528,1,2,1,1,1,85,0,0
19529,1,2,1,0,0,290,0,0
19530,1,2,1,0,0,285,0,0
19532,1,2,1,0,0,155,0,0
19534,1,2,1,1,0,72,0,0
19535,1,2,2,1,0,165,1,1
19540,1,2,1,1,1,135,0,0
19541,1,3,2,1,0,140,1,1
19542,1,4,3,3,1,135,1,2
19543,1,2,1,1,0,48,0,0
19544,1,2,1,0,0,190,0,0
19545,1,2,1,0,0,180,0,0
19548,1,2,1,0,0,55,0,0
19549,1,3,2,1,1,175,1,1
19551,1,2,1,0,0,80,0,0
19553,1,2,1,1,0,20,0,0
19553,2,1,1,1,0,5,0,0
19554,1,2,1,0,0,120,0,0
19555,1,2,1,0,0,190,0,0
19556,1,5,4,2,2,180,1,3
19557,1,2,1,0,0,135,0,0
19559,1,3,2,0,0,160,1,1
19560,1,2,1,1,1,315,0,0
19562,1,2,1,0,0,105,0,0
19563,1,2,1,0,0,200,0,0
19564,1,2,1,0,0,137,0,0
19565,1,2,1,0,0,35,0,0
19566,1,2,1,0,0,30,0,0
19567,1,2,1,0,0,130,0,0
19568,1,2,1,0,0,145,0,0
19569,1,2,1,0,0,70,0,0
19571,1,2,1,0,0,100,0,0
19573,1,2,1,0,0,130,0,0
19574,1,2,1,0,0,95,0,0
19575,1,2,1,0,0,255,0,0
19578,1,2,1,1,0,90,0,0
19579,1,2,1,0,0,80,0,0
19580,1,2,1,0,0,85,0,0
19581,1,2,1,0,0,80,0,0
19582,1,2,1,0,0,210,0,0
19583,1,3,2,1,0,90,1,1
19584,1,2,1,0,0,370,0,0
19585,1,2,1,0,0,240,0,0
19587,1,2,1,0,0,120,0,0
19588,1,2,1,0,0,130,0,0
19589,1,2,1,1,1,50,0,0
19595,1,2,1,1,0,40,0,0
19596,1,2,1,1,0,60,0,0
19597,1,2,1,1,0,90,0,0
19598,1,2,1,1,1,40,0,0
19600,1,2,1,0,0,165,0,0
19601,1,2,1,0,0,240,0,0
19602,1,2,1,0,0,245,0,0
19603,1,2,1,0,0,195,0,0
19604,1,3,2,2,0,215,1,1
19605,1,3,2,0,0,300,1,1
19606,1,2,1,0,0,80,0,0
19607,1,2,1,1,0,75,0,0
19609,1,2,1,0,0,54,0,0
19610,1,2,1,0,0,142,0,0
19612,1,2,1,1,1,10,0,0
19614,1,2,1,0,0,10,0,0
19615,1,4,3,0,0,270,1,2
19616,1,2,1,0,0,85,0,0
19619,1,2,1,0,0,170,0,0
19620,1,2,1,0,0,170,0,0
19621,1,2,1,0,0,170,0,0
19622,1,2,1,1,1,85,0,0
19623,1,2,1,0,0,75,0,0
19624,1,2,1,0,0,195,0,0
19625,1,2,1,0,0,20,0,0
19626,1,2,1,0,0,25,0,0
19628,1,3,2,2,1,65,1,1
19629,1,1,1,1,0,50,0,0
19633,1,2,1,1,0,180,0,0
19634,1,2,1,0,0,210,0,0
19635,1,2,1,0,0,130,0,0
19636,1,2,1,0,0,130,0,0
19637,1,3,2,1,0,150,1,1
19638,1,2,1,0,0,95,0,0
19643,1,2,1,0,0,200,0,0
19644,1,2,1,0,0,155,0,0
19645,1,2,1,1,1,100,0,0
19645,2,2,1,1,0,10,0,0
19646,1,2,1,0,0,79,0,0
19650,1,2,1,1,0,30,0,0
19650,2,2,1,1,0,30,0,0
19651,1,2,1,1,0,30,0,0
19651,2,2,1,1,0,30,0,0
19652,1,2,1,1,0,30,0,0
19652,2,2,1,1,0,30,0,0
19653,1,3,2,1,1,120,1,1
19654,1,2,1,0,0,50,0,0
19655,1,2,1,0,0,90,0,0
19658,1,3,2,1,0,60,1,1
19659,1,2,1,0,0,218,0,0
19660,1,2,1,1,0,10,0,0
19665,1,2,1,1,1,55,0,0
19667,1,2,1,0,0,30,0,0
19668,1,2,1,1,0,10,0,0
19669,1,2,1,1,0,165,0,0
19670,1,2,1,1,0,40,0,0
19671,1,2,1,0,0,90,0,0
19672,1,2,1,1,1,22,0,0
19673,1,1,1,0,0,50,0,0
19675,1,2,1,1,0,48,0,0
19675,2,2,1,1,0,10,0,0
19676,1,2,1,0,0,20,0,0
19677,1,2,1,0,0,37,0,0
19678,1,4,3,0,0,140,1,2
19679,1,2,1,0,0,240,0,0
19680,1,2,1,0,0,105,0,0
19681,1,2,1,0,0,120,0,0
19682,1,2,1,0,0,120,0,0
19683,1,2,1,0,0,165,0,0
19684,1,2,1,0,0,135,0,0
19686,1,2,1,1,0,30,0,0
19687,1,2,1,1,1,60,0,0
19690,1,4,3,3,1,92,1,2
19690,2,2,1,1,1,12,0,0
19692,1,2,1,1,0,10,0,0
19693,1,2,1,0,0,175,0,0
19694,1,2,1,1,0,30,0,0
19695,1,2,1,1,0,110,0,0
19696,1,2,1,0,0,120,0,0
19697,1,3,2,1,0,155,1,1
19698,1,3,3,3,0,260,1,2
19699,1,2,1,0,0,260,0,0
19701,1,2,1,0,0,10,0,0
19702,1,2,1,1,1,20,0,0
19702,2,2,1,1,1,20,0,0
19703,1,2,1,0,0,20,0,0
19705,1,2,1,1,0,180,0,0
19708,1,2,1,0,0,50,0,0
19709,1,2,1,0,0,35,0,0
19711,1,2,1,1,0,170,0,0
19712,1,2,1,0,0,260,0,0
19713,1,2,1,0,0,230,0,0
19714,1,2,1,0,0,105,0,0
19715,1,2,1,0,0,145,0,0
19716,1,2,1,0,0,145,0,0
19717,1,2,1,1,0,160,0,0
19717,2,2,1,1,1,45,0,0
19718,1,2,1,1,1,40,0,0
19718,2,2,1,1,1,55,0,0
19719,1,2,1,0,0,270,0,0
19720,1,2,1,0,0,50,0,0
19721,1,2,1,0,0,50,0,0
19723,1,2,1,0,0,240,0,0
19724,1,2,1,0,0,110,0,0
19725,1,2,1,0,0,180,0,0
19726,1,2,1,0,0,95,0,0
19727,1,2,1,1,0,150,0,0
19728,1,2,1,1,0,80,0,0
19730,1,2,1,0,0,150,0,0
19731,1,2,1,1,0,40,0,0
19733,1,2,1,1,0,10,0,0
19733,2,2,1,1,0,10,0,0
19733,3,2,1,1,0,10,0,0
19734,1,2,1,0,0,50,0,0
19740,1,2,1,0,0,25,0,0
19740,2,2,1,0,0,40,0,0
19741,1,4,3,2,0,60,1,2
19742,1,2,1,0,0,180,0,0
19743,1,2,1,0,0,230,0,0
19744,1,2,1,1,0,30,0,0
19747,1,2,1,0,0,45,0,0
19748,1,2,1,1,0,15,0,0
19749,1,2,1,0,0,30,0,0
19750,1,2,1,1,1,75,0,0
19752,1,2,1,0,0,115,0,0
19753,1,2,1,0,0,210,0,0
19754,1,3,2,1,0,180,1,1
19755,1,2,1,0,0,110,0,0
19755,2,2,1,1,0,25,0,0
19756,1,2,1,1,1,90,0,0
19756,2,2,1,1,0,70,0,0
19756,3,2,1,1,1,85,0,0
19757,1,2,1,1,1,90,0,0
19757,2,2,1,1,0,70,0,0
19757,3,2,1,1,1,85,0,0
19759,1,2,1,0,0,185,0,0
19760,1,2,1,1,1,20,0,0
19761,1,2,1,1,1,30,0,0
19762,1,2,1,1,1,30,0,0
19763,1,2,1,0,0,20,0,0
19764,1,2,1,1,1,20,0,0
19764,2,2,1,1,0,40,0,0
19764,3,2,1,1,1,20,0,0
19765,1,2,1,0,0,20,0,0
19768,1,2,1,1,1,10,0,0
19768,2,2,1,1,0,15,0,0
19769,1,2,1,1,0,30,0,0
19770,1,2,1,0,0,260,0,0
19771,1,2,1,1,0,120,0,0
19772,1,2,1,0,0,10,0,0
19773,1,2,1,0,0,10,0,0
19775,1,2,1,0,0,140,0,0
19776,1,4,3,3,2,40,1,2
19776,2,2,1,1,1,40,0,0
19777,1,2,1,0,0,40,0,0
19778,1,2,1,0,0,40,0,0
19779,1,2,1,0,0,165,0,0
19780,1,2,1,1,0,40,0,0
19781,1,2,1,0,0,65,0,0
19782,1,3,2,0,0,120,1,1
19783,1,2,1,0,0,285,0,0
19784,1,3,2,0,0,240,1,1
19785,1,2,1,0,0,235,0,0
19786,1,3,2,2,1,25,1,1
19786,2,2,1,1,1,25,0,0
19787,1,2,1,0,0,195,0,0
19788,1,2,1,0,0,135,0,0
19789,1,2,1,0,0,15,0,0
19790,1,2,1,0,0,140,0,0
19791,1,2,1,0,0,140,0,0
19792,1,2,1,0,0,20,0,0
19793,1,2,1,0,0,180,0,0
19794,1,2,1,0,0,140,0,0
19795,1,2,1,1,0,130,0,0
19796,1,2,1,1,1,85,0,0
19797,1,2,1,1,0,105,0,0
19798,1,2,1,0,0,130,0,0
19799,1,2,1,1,0,165,0,0
19800,1,2,1,0,0,140,0,0
19801,1,3,2,1,0,95,1,1
19802,1,2,1,0,0,47,0,0
19803,1,2,1,0,0,272,0,0
19804,1,2,1,0,0,10,0,0
19806,1,2,1,0,0,190,0,0
19807,1,2,1,1,1,10,0,0
19807,2,2,1,1,1,10,0,0
19807,3,2,1,1,1,20,0,0
19807,4,2,1,1,1,10,0,0
19809,1,2,1,0,0,20,0,0
19811,1,2,1,0,0,180,0,0
19812,1,2,1,0,0,210,0,0
19815,1,2,1,0,0,160,0,0
19816,1,2,1,1,1,50,0,0
19816,2,2,1,1,0,25,0,0
19816,3,2,1,1,0,30,0,0
19817,1,3,2,1,1,200,1,1
19818,1,2,1,0,0,230,0,0
19819,1,2,1,0,0,40,0,0
19821,1,2,1,0,0,130,0,0
19822,1,2,1,0,0,100,0,0
19824,1,2,1,0,0,210,0,0
19825,1,2,1,1,1,10,0,0
19825,2,2,1,1,0,20,0,0
19825,3,2,1,1,1,10,0,0
19826,1,2,1,0,0,15,0,0
19826,2,2,1,1,0,60,0,0
19827,1,2,1,0,0,160,0,0
19828,1,2,1,0,0,140,0,0
19829,1,2,1,0,0,175,0,0
19832,1,2,1,0,0,170,0,0
19834,1,2,1,0,0,180,0,0
19835,1,2,1,1,0,210,0,0
19836,1,2,1,0,0,180,0,0
19841,1,2,1,0,0,110,0,0
19842,1,2,1,0,0,55,0,0
19843,1,2,1,0,0,55,0,0
19844,1,2,1,0,0,195,0,0
19845,1,2,1,0,0,40,0,0
19846,1,2,1,0,0,170,0,0
19847,1,2,1,0,0,100,0,0
19848,1,2,1,1,0,50,0,0
19849,1,2,1,0,0,20,0,0
19850,1,1,0,0,0,40,0,0
19850,2,2,1,1,1,80,0,0
19851,1,2,1,0,0,197,0,0
19852,1,3,2,1,1,265,1,1
19853,1,2,1,1,1,90,0,0
19854,1,1,1,0,0,30,0,0
19855,1,2,1,0,0,30,0,0
19856,1,2,1,0,0,120,0,0
19857,1,2,1,1,1,30,0,0
19857,2,2,1,1,1,10,0,0
19857,3,2,1,1,1,40,0,0
19857,4,3,2,2,2,75,1,1
19858,1,2,1,0,0,60,0,0
19859,1,2,1,0,0,30,0,0
19862,1,2,1,0,0,295,0,0
19863,1,2,1,1,0,40,0,0
19863,2,2,1,1,0,90,0,0
19869,1,2,1,1,0,240,0,0
19870,1,2,1,1,0,240,0,0
19871,1,2,1,0,0,10,0,0
19872,1,2,1,0,0,10,0,0
19873,1,2,1,1,0,40,0,0
19874,1,2,1,1,0,40,0,0
19875,1,2,1,0,0,19,0,0
19877,1,2,1,0,0,50,0,0
19878,1,2,1,0,0,40,0,0
19879,1,2,1,1,0,20,0,0
19881,1,2,1,1,0,20,0,0
19882,1,2,1,1,1,20,0,0
19882,2,2,1,1,1,25,0,0
19885,1,2,1,0,0,25,0,0
19888,1,2,1,0,0,210,0,0
19889,1,2,1,1,0,10,0,0
19889,2,2,1,1,1,40,0,0
19889,3,2,1,1,1,40,0,0
19890,1,2,1,0,0,80,0,0
19891,1,2,1,1,0,10,0,0
19892,1,2,1,0,0,50,0,0
19896,1,2,1,0,0,30,0,0
19897,1,2,1,1,0,30,0,0
19897,2,2,1,1,0,30,0,0
19898,1,2,1,0,0,72,0,0
19899,1,2,1,1,0,178,0,0
19900,1,2,1,0,0,80,0,0
19902,1,2,1,1,0,175,0,0
19903,1,2,1,1,0,28,0,0
19904,1,2,1,1,1,90,0,0
19905,1,2,1,1,0,58,0,0
19908,1,2,1,1,0,55,0,0
19909,1,2,1,1,1,60,0,0
19910,1,2,1,1,1,60,0,0
19914,1,2,1,0,0,50,0,0
19915,1,2,1,1,0,90,0,0
19916,1,2,1,0,0,205,0,0
19917,1,2,1,1,1,100,0,0
19918,1,2,1,0,0,245,0,0
19919,1,2,1,1,1,110,0,0
19920,1,2,1,1,1,110,0,0
19921,1,2,1,0,0,120,0,0
19922,1,2,1,0,0,125,0,0
19923,1,2,1,1,1,50,0,0
19923,2,2,1,1,1,50,0,0
19925,1,2,1,0,0,95,0,0
19926,1,2,1,1,1,120,0,0
19927,1,2,1,0,0,210,0,0
19928,1,2,1,1,0,220,0,0
19929,1,2,1,1,0,220,0,0
19930,1,2,1,1,0,60,0,0
19931,1,2,1,0,0,130,0,0
19932,1,2,1,0,0,70,0,0
19933,1,2,1,1,1,90,0,0
19934,1,2,1,0,0,120,0,0
19935,1,2,1,1,0,60,0,0
19936,1,2,1,1,0,90,0,0
19937,1,2,1,0,0,240,0,0
19938,1,2,1,0,0,120,0,0
19939,1,2,1,0,0,60,0,0
19940,1,2,1,0,0,60,0,0
19942,1,2,1,1,1,25,0,0
19943,1,2,1,0,0,79,0,0
19947,1,2,1,1,0,75,0,0
19948,1,2,1,0,0,260,0,0
19949,1,2,1,0,0,15,0,0
19950,1,1,1,0,0,60,0,0
19951,1,2,1,1,1,30,0,0
19952,1,2,1,0,0,105,0,0
19953,1,2,1,0,0,105,0,0
19954,1,2,1,1,1,20,0,0
19954,2,2,1,1,1,30,0,0
19956,1,2,1,0,0,25,0,0
19957,1,2,1,0,0,35,0,0
19958,1,2,1,0,0,50,0,0
19959,1,3,2,2,1,75,1,1
19961,1,2,1,0,0,140,0,0
19962,1,2,1,0,0,225,0,0
19964,1,2,1,0,0,110,0,0
19965,1,2,1,0,0,100,0,0
19966,1,2,1,0,0,30,0,0
19967,1,3,2,0,0,95,1,1
19968,1,2,1,0,0,105,0,0
19969,1,2,1,0,0,40,0,0
19970,1,2,1,0,0,40,0,0
19971,1,2,1,0,0,50,0,0
19972,1,2,1,0,0,160,0,0
19973,1,2,1,1,0,40,0,0
19974,1,2,1,0,0,100,0,0
19979,1,2,1,1,1,122,0,0
19980,1,2,1,0,0,205,0,0
19981,1,2,1,0,0,170,0,0
19982,1,2,1,0,0,236,0,0
19983,1,2,1,1,0,80,0,0
19984,1,2,1,0,0,10,0,0
19986,1,2,1,0,0,60,0,0
19987,1,2,1,1,0,35,0,0
19988,1,2,1,0,0,240,0,0
19989,1,2,1,1,0,40,0,0
19990,1,2,1,0,0,215,0,0
19991,1,2,1,1,0,60,0,0
19991,2,2,1,1,0,100,0,0
19992,1,2,1,1,0,40,0,0
19993,1,2,1,1,1,45,0,0
19993,2,2,1,1,1,35,0,0
19994,1,2,1,0,0,35,0,0
19995,1,2,1,0,0,35,0,0
19996,1,2,1,1,0,20,0,0
19997,1,2,1,0,0,105,0,0
19998,1,3,2,1,0,12,1,1
19998,2,2,1,0,0,130,0,0
19999,1,2,1,0,0,60,0,0
20000,1,2,1,0,0,40,0,0
20001,1,2,1,1,0,10,0,0
20002,1,2,1,0,0,230,0,0
20005,1,2,1,1,1,40,0,0
20005,2,2,1,0,0,40,0,0
20006,1,3,2,0,0,98,1,1
20007,1,4,3,3,1,280,1,2
20008,1,2,1,0,0,282,0,0
20009,1,1,1,1,1,15,0,0
20010,1,2,1,1,1,30,0,0
20010,2,2,1,0,0,45,0,0
20012,1,4,3,1,0,185,1,2
20013,1,2,1,1,0,50,0,0
20013,2,2,1,1,0,20,0,0
20015,1,2,1,1,1,40,0,0
20015,2,2,1,1,0,80,0,0
20016,1,2,1,1,0,80,0,0
20017,1,2,1,0,0,40,0,0
20018,1,2,1,0,0,150,0,0
20019,1,2,1,1,1,30,0,0
20019,2,2,1,1,1,40,0,0
20019,3,2,1,1,1,50,0,0
20019,4,2,1,1,1,20,0,0
20019,5,2,2,2,0,20,1,1
20020,1,2,1,0,0,30,0,0
20020,2,2,1,0,0,40,0,0
20022,1,1,0,0,0,74,0,0
20023,1,1,0,0,0,74,0,0
20024,1,2,1,0,0,82,0,0
20025,1,2,1,0,0,82,0,0
20026,1,2,1,0,0,82,0,0
20027,1,2,1,0,0,82,0,0
20028,1,2,1,0,0,240,0,0
20029,1,2,1,1,0,40,0,0
20030,1,2,1,0,0,200,0,0
20031,1,2,1,0,0,205,0,0
20032,1,2,1,0,0,170,0,0
20033,1,2,1,0,0,170,0,0
20034,1,2,1,0,0,40,0,0
20035,1,2,1,0,0,45,0,0
20036,1,2,1,0,0,50,0,0
20038,1,2,1,1,0,85,0,0
20039,1,2,1,1,1,95,0,0
20040,1,2,1,1,1,25,0,0
20040,2,2,2,2,0,25,1,1
20041,1,2,1,0,0,72,0,0
20043,1,1,0,0,0,65,0,0
20043,2,1,1,0,0,65,0,0
20044,1,2,1,1,1,30,0,0
20045,1,2,1,0,0,30,0,0
20047,1,2,1,0,0,160,0,0
20048,1,2,1,1,0,205,0,0
20049,1,2,1,0,0,160,0,0
20051,1,2,1,0,0,150,0,0
20052,1,2,1,0,0,80,0,0
20053,1,2,1,0,0,30,0,0
20054,1,2,1,0,0,30,0,0
20055,1,2,1,0,0,104,0,0
20056,1,2,1,0,0,227,0,0
20057,1,2,1,0,0,176,0,0
20058,1,2,1,0,0,40,0,0
20059,1,2,1,0,0,120,0,0
20060,1,2,1,0,0,70,0,0
20061,1,2,1,0,0,100,0,0
20062,1,2,1,0,0,150,0,0
20063,1,2,1,0,0,89,0,0
20064,1,2,1,1,1,40,0,0
20064,2,2,1,1,1,40,0,0
20064,3,2,1,0,0,10,0,0
20065,1,2,1,0,0,40,0,0
20066,1,2,1,0,0,110,0,0
20067,1,2,1,0,0,20,0,0
20068,1,2,1,0,0,110,0,0
20069,1,2,1,0,0,60,0,0
20070,1,2,1,0,0,30,0,0
20071,1,2,1,0,0,60,0,0
20073,1,2,1,1,0,35,0,0
20073,2,2,1,1,0,10,0,0
20074,1,4,3,1,0,375,1,2
20075,1,3,2,2,0,120,1,1
20075,2,2,1,1,0,80,0,0
20076,1,2,1,0,0,140,0,0
20077,1,2,1,0,0,95,0,0
20078,1,2,1,1,1,20,0,0
20079,1,1,1,0,0,120,0,0
20080,1,2,1,0,0,25,0,0
20081,1,2,1,0,0,50,0,0
20087,1,2,1,1,1,170,0,0
20088,1,2,1,1,1,170,0,0
20089,1,2,1,0,0,55,0,0
20091,1,2,1,1,0,30,0,0
20092,1,2,1,0,0,80,0,0
20094,1,2,1,1,1,35,0,0
20094,2,2,1,1,1,35,0,0
20095,1,2,1,0,0,265,0,0
20096,1,2,1,0,0,265,0,0
20097,1,2,1,0,0,35,0,0
20098,1,2,1,0,0,265,0,0
20099,1,2,1,0,0,205,0,0
20100,1,2,1,0,0,210,0,0
20106,1,2,1,0,0,240,0,0
20107,1,2,1,1,1,55,0,0
20107,2,2,1,1,1,60,0,0
20108,1,2,1,1,1,60,0,0
20109,1,1,1,0,0,45,0,0
20110,1,2,1,1,1,60,0,0
20111,1,2,1,1,0,30,0,0
20112,1,2,1,0,0,240,0,0
20113,1,3,2,2,0,260,1,1
20114,1,2,1,0,0,35,0,0
20115,1,2,1,1,0,50,0,0
20116,1,2,1,1,1,85,0,0
20117,1,2,1,1,1,85,0,0
20118,1,2,1,0,0,50,0,0
20119,1,2,1,0,0,130,0,0
20120,1,2,1,0,0,10,0,0
20121,1,2,1,0,0,190,0,0
20122,1,2,1,1,1,40,0,0
20122,2,2,1,1,1,10,0,0
20122,3,2,1,1,1,60,0,0
20122,4,2,1,1,1,20,0,0
20123,1,2,1,0,0,45,0,0
20126,1,2,1,1,0,45,0,0
20127,1,2,1,1,0,45,0,0
20128,1,2,1,0,0,200,0,0
20131,1,2,1,1,1,215,0,0
20132,1,2,1,1,0,70,0,0
20134,1,2,1,0,0,255,0,0
20138,1,1,1,1,0,60,0,0
20140,1,2,1,0,0,60,0,0
20141,1,2,1,0,0,20,0,0
20141,2,2,1,0,0,20,0,0
20142,1,2,1,0,0,30,0,0
20143,1,2,1,1,1,30,0,0
20143,2,2,1,1,1,35,0,0
20144,1,2,1,0,0,35,0,0
20146,1,2,1,0,0,360,0,0
20147,1,2,1,1,1,15,0,0
20147,2,2,1,1,1,20,0,0
20147,3,2,1,1,1,20,0,0
20148,1,2,1,0,0,20,0,0
20149,1,2,1,0,0,30,0,0
20151,1,2,1,1,0,30,0,0
20152,1,2,1,0,0,210,0,0
20153,1,2,1,1,1,30,0,0
20153,2,2,1,1,1,35,0,0
20156,1,2,1,0,0,150,0,0
20158,1,2,1,0,0,120,0,0
20159,1,2,1,1,1,113,0,0
20159,2,2,1,1,1,62,0,0
20161,1,4,3,3,3,115,1,2
20162,1,2,2,2,0,57,1,1
20163,1,2,1,0,0,130,0,0
20164,1,2,1,0,0,75,0,0
20166,1,2,1,0,0,20,0,0
20168,1,2,1,0,0,63,0,0
20170,1,2,1,0,0,30,0,0
20171,1,2,1,0,0,30,0,0
20172,1,2,1,0,0,30,0,0
20174,1,2,1,0,0,120,0,0
20175,1,2,1,1,0,20,0,0
20176,1,2,1,0,0,90,0,0
20177,1,2,1,0,0,45,0,0
20179,1,2,1,1,0,25,0,0
20183,1,3,2,0,0,360,1,1
20184,1,2,1,1,1,205,0,0
20186,1,1,0,0,0,70,0,0
20187,1,2,1,1,0,70,0,0
20188,1,2,1,1,0,70,0,0
20189,1,2,1,1,0,70,0,0
20194,1,2,1,1,1,20,0,0
20194,2,2,1,1,1,20,0,0
20194,3,2,1,1,1,70,0,0
20196,1,2,1,0,0,50,0,0
20198,1,2,1,0,0,20,0,0
20199,1,2,1,0,0,20,0,0
20201,1,2,1,0,0,250,0,0
20202,1,2,1,1,1,60,0,0
20203,1,2,1,0,0,225,0,0
20204,1,2,1,0,0,60,0,0
20205,1,2,1,0,0,60,0,0
20206,1,2,1,0,0,356,0,0
20208,1,2,1,0,0,236,0,0
20209,1,2,1,1,0,80,0,0
20214,1,2,1,0,0,230,0,0
20215,1,2,1,0,0,205,0,0
20216,1,2,1,1,0,80,0,0
20219,1,2,1,0,0,20,0,0
20220,1,2,1,0,0,20,0,0
20223,1,2,1,1,0,60,0,0
20224,1,2,1,1,0,55,0,0
20225,1,3,2,0,0,201,1,1
20226,1,2,1,0,0,27,0,0
20229,1,1,1,0,0,70,0,0
20230,1,2,1,1,0,25,0,0
20231,1,2,1,0,0,220,0,0
20233,1,2,1,0,0,210,0,0
20234,1,2,1,1,0,30,0,0
20235,1,2,1,1,0,30,0,0
20237,1,2,1,0,0,190,0,0
20238,1,2,1,0,0,20,0,0
20238,2,2,1,0,0,20,0,0
20239,1,2,1,1,1,30,0,0
20239,2,2,1,1,0,45,0,0
20240,1,2,1,0,0,25,0,0
20241,1,2,1,1,1,50,0,0
20242,1,2,1,1,1,60,0,0
20243,1,2,1,1,1,50,0,0
20245,1,2,1,0,0,120,0,0
20247,1,2,1,0,0,255,0,0
20248,1,2,1,0,0,180,0,0
20249,1,2,1,1,1,25,0,0
20249,2,2,1,1,0,25,0,0
20250,1,2,1,0,0,25,0,0
20253,1,2,1,0,0,60,0,0
20255,1,2,1,0,0,60,0,0
20258,1,2,1,0,0,200,0,0
20259,1,2,1,0,0,50,0,0
20261,1,2,1,0,0,105,0,0
20263,1,2,1,0,0,85,0,0
20264,1,2,1,0,0,85,0,0
20271,1,2,1,1,1,30,0,0
20272,1,2,1,1,0,35,0,0
20273,1,2,1,1,0,35,0,0
20274,1,2,1,0,0,180,0,0
20275,1,2,1,0,0,150,0,0
20276,1,2,1,0,0,130,0,0
20277,1,2,1,0,0,75,0,0
20279,1,2,1,0,0,110,0,0
20280,1,2,1,1,1,30,0,0
20280,2,2,1,1,1,30,0,0
20281,1,2,1,0,0,225,0,0
20282,1,2,1,0,0,125,0,0
20283,1,2,1,0,0,30,0,0
20284,1,3,2,1,0,215,1,1
20285,1,2,1,0,0,60,0,0
20286,1,2,1,0,0,55,0,0
20286,2,2,1,1,0,20,0,0
20288,1,2,1,0,0,150,0,0
20289,1,2,1,0,0,30,0,0
20290,1,2,1,1,0,45,0,0
20291,1,2,1,0,0,201,0,0
20292,1,2,1,1,0,50,0,0
20293,1,2,1,1,0,180,0,0
20295,1,2,1,0,0,60,0,0
20296,1,2,1,1,0,120,0,0
20297,1,2,1,0,0,280,0,0
20298,1,2,1,1,0,30,0,0
20299,1,2,1,1,1,120,0,0
20301,1,2,1,0,0,99,0,0
20302,1,2,1,1,0,150,0,0
20303,1,1,1,0,0,120,0,0
20304,1,2,1,0,0,210,0,0
20305,1,2,1,0,0,200,0,0
20306,1,2,1,1,0,30,0,0
20307,1,2,1,0,0,240,0,0
20308,1,2,1,0,0,210,0,0
20310,1,2,1,0,0,80,0,0
20311,1,2,1,0,0,150,0,0
20312,1,2,1,1,1,35,0,0
20312,2,2,1,1,1,30,0,0
20313,1,2,1,0,0,35,0,0
20314,1,2,1,0,0,35,0,0
20315,1,2,1,0,0,95,0,0
20318,1,2,1,1,1,75,0,0
20319,1,2,1,1,1,25,0,0
20319,2,2,1,1,1,25,0,0
20320,1,2,1,0,0,30,0,0
20321,1,2,1,0,0,30,0,0
20324,1,2,1,1,0,80,0,0
20327,1,2,1,0,0,130,0,0
20328,1,2,1,0,0,145,0,0
20329,1,2,1,0,0,110,0,0
20330,1,2,1,0,0,160,0,0
20331,1,2,1,0,0,140,0,0
20333,1,2,1,1,1,135,0,0
20334,1,2,1,0,0,284,0,0
20335,1,2,1,1,0,40,0,0
20336,1,2,1,0,0,160,0,0
20337,1,2,1,0,0,120,0,0
20338,1,2,1,0,0,140,0,0
20339,1,2,1,0,0,120,0,0
20340,1,2,1,0,0,50,0,0
20341,1,2,1,0,0,40,0,0
20342,1,2,1,0,0,180,0,0
20343,1,2,1,1,0,50,0,0
20344,1,2,1,0,0,120,0,0
20346,1,2,1,0,0,150,0,0
20347,1,2,1,1,0,120,0,0
20348,1,2,1,0,0,135,0,0
20349,1,2,1,0,0,145,0,0
